video_id,video_path,extension,label,label_source,subject_id,subject_id_reason,fps,frame_count,decoded_frame_count,duration_seconds,width,height,is_readable,read_error
d_697,data/raw/SUST Driver Drowsiness Dataset/drowsiness/d_697.mp4,.mp4,drowsy,directory:drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,30.0,300,300,10.0,720,1280,True,
d_698,data/raw/SUST Driver Drowsiness Dataset/drowsiness/d_698.mp4,.mp4,drowsy,directory:drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,30.0,300,300,10.0,720,1280,True,
d_699,data/raw/SUST Driver Drowsiness Dataset/drowsiness/d_699.mp4,.mp4,drowsy,directory:drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,30.0,300,300,10.0,720,1280,True,
d_7,data/raw/SUST Driver Drowsiness Dataset/drowsiness/d_7.mp4,.mp4,drowsy,directory:drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,30.0,300,300,10.0,720,1280,True,
d_70,data/raw/SUST Driver Drowsiness Dataset/drowsiness/d_70.mp4,.mp4,drowsy,directory:drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,29.97,300,300,10.01001,720,1280,True,
d_700,data/raw/SUST Driver Drowsiness Dataset/drowsiness/d_700.mp4,.mp4,drowsy,directory:drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,30.0,300,300,10.0,720,1280,True,
d_701,data/raw/SUST Driver Drowsiness Dataset/drowsiness/d_701.mp4,.mp4,drowsy,directory:drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,30.0,300,300,10.0,720,1280,True,
d_702,data/raw/SUST Driver Drowsiness Dataset/drowsiness/d_702.mp4,.mp4,drowsy,directory:drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,30.0,300,300,10.0,720,1280,True,
d_703,data/raw/SUST Driver Drowsiness Dataset/drowsiness/d_703.mp4,.mp4,drowsy,directory:drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,30.0,300,300,10.0,720,1280,True,
d_704,data/raw/SUST Driver Drowsiness Dataset/drowsiness/d_704.mp4,.mp4,drowsy,directory:drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,30.0,300,300,10.0,720,1280,True,
d_705,data/raw/SUST Driver Drowsiness Dataset/drowsiness/d_705.mp4,.mp4,drowsy,directory:drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,30.0,300,300,10.0,720,1280,True,
d_706,data/raw/SUST Driver Drowsiness Dataset/drowsiness/d_706.mp4,.mp4,drowsy,directory:drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,30.0,300,300,10.0,720,1280,True,
d_707,data/raw/SUST Driver Drowsiness Dataset/drowsiness/d_707.mp4,.mp4,drowsy,directory:drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,30.0,300,300,10.0,720,1280,True,
d_708,data/raw/SUST Driver Drowsiness Dataset/drowsiness/d_708.mp4,.mp4,drowsy,directory:drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,30.0,300,300,10.0,720,1280,True,
d_709,data/raw/SUST Driver Drowsiness Dataset/drowsiness/d_709.mp4,.mp4,drowsy,directory:drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,30.0,300,300,10.0,720,1280,True,
d_71,data/raw/SUST Driver Drowsiness Dataset/drowsiness/d_71.mp4,.mp4,drowsy,directory:drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,29.97,300,300,10.01001,720,1280,True,
d_710,data/raw/SUST Driver Drowsiness Dataset/drowsiness/d_710.mp4,.mp4,drowsy,directory:drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,30.0,300,300,10.0,720,1280,True,
d_711,data/raw/SUST Driver Drowsiness Dataset/drowsiness/d_711.mp4,.mp4,drowsy,directory:drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,30.0,300,300,10.0,720,1280,True,
d_712,data/raw/SUST Driver Drowsiness Dataset/drowsiness/d_712.mp4,.mp4,drowsy,directory:drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,30.0,300,300,10.0,720,1280,True,
d_713,data/raw/SUST Driver Drowsiness Dataset/drowsiness/d_713.mp4,.mp4,drowsy,directory:drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,30.0,300,300,10.0,720,1280,True,
d_714,data/raw/SUST Driver Drowsiness Dataset/drowsiness/d_714.mp4,.mp4,drowsy,directory:drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,30.0,300,300,10.0,720,1280,True,
d_715,data/raw/SUST Driver Drowsiness Dataset/drowsiness/d_715.mp4,.mp4,drowsy,directory:drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,30.0,300,300,10.0,720,1280,True,
d_716,data/raw/SUST Driver Drowsiness Dataset/drowsiness/d_716.mp4,.mp4,drowsy,directory:drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,30.0,300,300,10.0,720,1280,True,
d_717,data/raw/SUST Driver Drowsiness Dataset/drowsiness/d_717.mp4,.mp4,drowsy,directory:drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,30.0,300,300,10.0,720,1280,True,
d_718,data/raw/SUST Driver Drowsiness Dataset/drowsiness/d_718.mp4,.mp4,drowsy,directory:drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,30.0,300,300,10.0,720,1280,True,
d_719,data/raw/SUST Driver Drowsiness Dataset/drowsiness/d_719.mp4,.mp4,drowsy,directory:drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,30.0,300,300,10.0,720,1280,True,
d_72,data/raw/SUST Driver Drowsiness Dataset/drowsiness/d_72.mp4,.mp4,drowsy,directory:drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,29.97,300,300,10.01001,720,1280,True,
d_720,data/raw/SUST Driver Drowsiness Dataset/drowsiness/d_720.mp4,.mp4,drowsy,directory:drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,30.0,300,300,10.0,720,1280,True,
d_721,data/raw/SUST Driver Drowsiness Dataset/drowsiness/d_721.mp4,.mp4,drowsy,directory:drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,30.0,300,300,10.0,720,1280,True,
d_722,data/raw/SUST Driver Drowsiness Dataset/drowsiness/d_722.mp4,.mp4,drowsy,directory:drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,30.0,300,300,10.0,720,1280,True,
d_723,data/raw/SUST Driver Drowsiness Dataset/drowsiness/d_723.mp4,.mp4,drowsy,directory:drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,30.0,300,300,10.0,720,1280,True,
d_724,data/raw/SUST Driver Drowsiness Dataset/drowsiness/d_724.mp4,.mp4,drowsy,directory:drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,30.0,300,300,10.0,720,1280,True,
d_725,data/raw/SUST Driver Drowsiness Dataset/drowsiness/d_725.mp4,.mp4,drowsy,directory:drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,30.0,300,300,10.0,720,1280,True,
d_726,data/raw/SUST Driver Drowsiness Dataset/drowsiness/d_726.mp4,.mp4,drowsy,directory:drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,30.0,300,300,10.0,720,1280,True,
d_727,data/raw/SUST Driver Drowsiness Dataset/drowsiness/d_727.mp4,.mp4,drowsy,directory:drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,30.0,300,300,10.0,720,1280,True,
d_728,data/raw/SUST Driver Drowsiness Dataset/drowsiness/d_728.mp4,.mp4,drowsy,directory:drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,30.0,300,300,10.0,720,1280,True,
d_729,data/raw/SUST Driver Drowsiness Dataset/drowsiness/d_729.mp4,.mp4,drowsy,directory:drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,30.0,300,300,10.0,720,1280,True,
d_73,data/raw/SUST Driver Drowsiness Dataset/drowsiness/d_73.mp4,.mp4,drowsy,directory:drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,29.97,300,300,10.01001,720,1280,True,
d_730,data/raw/SUST Driver Drowsiness Dataset/drowsiness/d_730.mp4,.mp4,drowsy,directory:drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,30.0,300,300,10.0,720,1280,True,
d_731,data/raw/SUST Driver Drowsiness Dataset/drowsiness/d_731.mp4,.mp4,drowsy,directory:drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,30.0,300,300,10.0,720,1280,True,
d_732,data/raw/SUST Driver Drowsiness Dataset/drowsiness/d_732.mp4,.mp4,drowsy,directory:drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,30.0,300,300,10.0,720,1280,True,
d_733,data/raw/SUST Driver Drowsiness Dataset/drowsiness/d_733.mp4,.mp4,drowsy,directory:drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,30.0,300,300,10.0,720,1280,True,
d_734,data/raw/SUST Driver Drowsiness Dataset/drowsiness/d_734.mp4,.mp4,drowsy,directory:drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,30.0,300,300,10.0,720,1280,True,
d_735,data/raw/SUST Driver Drowsiness Dataset/drowsiness/d_735.mp4,.mp4,drowsy,directory:drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,30.0,300,300,10.0,720,1280,True,
d_736,data/raw/SUST Driver Drowsiness Dataset/drowsiness/d_736.mp4,.mp4,drowsy,directory:drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,25.0,250,250,10.0,720,1280,True,
d_737,data/raw/SUST Driver Drowsiness Dataset/drowsiness/d_737.mp4,.mp4,drowsy,directory:drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,25.0,250,250,10.0,720,1280,True,
d_738,data/raw/SUST Driver Drowsiness Dataset/drowsiness/d_738.mp4,.mp4,drowsy,directory:drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,25.0,250,250,10.0,720,1280,True,
d_739,data/raw/SUST Driver Drowsiness Dataset/drowsiness/d_739.mp4,.mp4,drowsy,directory:drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,25.0,250,250,10.0,720,1280,True,
d_74,data/raw/SUST Driver Drowsiness Dataset/drowsiness/d_74.mp4,.mp4,drowsy,directory:drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,29.97,300,300,10.01001,720,1280,True,
d_740,data/raw/SUST Driver Drowsiness Dataset/drowsiness/d_740.mp4,.mp4,drowsy,directory:drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,25.0,250,250,10.0,720,1280,True,
d_741,data/raw/SUST Driver Drowsiness Dataset/drowsiness/d_741.mp4,.mp4,drowsy,directory:drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,25.0,250,250,10.0,720,1280,True,
d_742,data/raw/SUST Driver Drowsiness Dataset/drowsiness/d_742.mp4,.mp4,drowsy,directory:drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,25.0,250,250,10.0,720,1280,True,
d_743,data/raw/SUST Driver Drowsiness Dataset/drowsiness/d_743.mp4,.mp4,drowsy,directory:drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,25.0,250,250,10.0,720,1280,True,
d_744,data/raw/SUST Driver Drowsiness Dataset/drowsiness/d_744.mp4,.mp4,drowsy,directory:drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,25.0,250,250,10.0,720,1280,True,
d_745,data/raw/SUST Driver Drowsiness Dataset/drowsiness/d_745.mp4,.mp4,drowsy,directory:drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,25.0,250,250,10.0,720,1280,True,
d_746,data/raw/SUST Driver Drowsiness Dataset/drowsiness/d_746.mp4,.mp4,drowsy,directory:drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,25.0,250,250,10.0,720,1280,True,
d_747,data/raw/SUST Driver Drowsiness Dataset/drowsiness/d_747.mp4,.mp4,drowsy,directory:drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,25.0,250,250,10.0,720,1280,True,
d_748,data/raw/SUST Driver Drowsiness Dataset/drowsiness/d_748.mp4,.mp4,drowsy,directory:drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,25.0,250,250,10.0,720,1280,True,
d_749,data/raw/SUST Driver Drowsiness Dataset/drowsiness/d_749.mp4,.mp4,drowsy,directory:drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,25.0,250,250,10.0,720,1280,True,
d_75,data/raw/SUST Driver Drowsiness Dataset/drowsiness/d_75.mp4,.mp4,drowsy,directory:drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,29.97,300,300,10.01001,720,1280,True,
d_750,data/raw/SUST Driver Drowsiness Dataset/drowsiness/d_750.mp4,.mp4,drowsy,directory:drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,25.0,250,250,10.0,720,1280,True,
d_751,data/raw/SUST Driver Drowsiness Dataset/drowsiness/d_751.mp4,.mp4,drowsy,directory:drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,25.0,250,250,10.0,720,1280,True,
d_752,data/raw/SUST Driver Drowsiness Dataset/drowsiness/d_752.mp4,.mp4,drowsy,directory:drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,25.0,250,250,10.0,720,1280,True,
d_753,data/raw/SUST Driver Drowsiness Dataset/drowsiness/d_753.mp4,.mp4,drowsy,directory:drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,25.0,250,250,10.0,720,1280,True,
d_754,data/raw/SUST Driver Drowsiness Dataset/drowsiness/d_754.mp4,.mp4,drowsy,directory:drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,25.0,250,250,10.0,720,1280,True,
d_755,data/raw/SUST Driver Drowsiness Dataset/drowsiness/d_755.mp4,.mp4,drowsy,directory:drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,25.0,250,250,10.0,720,1280,True,
d_756,data/raw/SUST Driver Drowsiness Dataset/drowsiness/d_756.mp4,.mp4,drowsy,directory:drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,25.0,250,250,10.0,720,1280,True,
d_757,data/raw/SUST Driver Drowsiness Dataset/drowsiness/d_757.mp4,.mp4,drowsy,directory:drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,25.0,250,250,10.0,720,1280,True,
d_758,data/raw/SUST Driver Drowsiness Dataset/drowsiness/d_758.mp4,.mp4,drowsy,directory:drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,25.0,250,250,10.0,720,1280,True,
d_759,data/raw/SUST Driver Drowsiness Dataset/drowsiness/d_759.mp4,.mp4,drowsy,directory:drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,25.0,250,250,10.0,720,1280,True,
d_76,data/raw/SUST Driver Drowsiness Dataset/drowsiness/d_76.mp4,.mp4,drowsy,directory:drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,29.97,300,300,10.01001,720,1280,True,
d_760,data/raw/SUST Driver Drowsiness Dataset/drowsiness/d_760.mp4,.mp4,drowsy,directory:drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,25.0,250,250,10.0,720,1280,True,
d_761,data/raw/SUST Driver Drowsiness Dataset/drowsiness/d_761.mp4,.mp4,drowsy,directory:drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,25.0,250,250,10.0,720,1280,True,
d_762,data/raw/SUST Driver Drowsiness Dataset/drowsiness/d_762.mp4,.mp4,drowsy,directory:drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,25.0,250,250,10.0,720,1280,True,
d_763,data/raw/SUST Driver Drowsiness Dataset/drowsiness/d_763.mp4,.mp4,drowsy,directory:drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,25.0,250,250,10.0,720,1280,True,
d_764,data/raw/SUST Driver Drowsiness Dataset/drowsiness/d_764.mp4,.mp4,drowsy,directory:drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,25.0,250,250,10.0,720,1280,True,
d_765,data/raw/SUST Driver Drowsiness Dataset/drowsiness/d_765.mp4,.mp4,drowsy,directory:drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,25.0,250,250,10.0,720,1280,True,
